Stn_No,time,Lat,Long,Precip
54904,1999,3535,11530,2067
54904,2000,3535,11531,4220
54904,2001,3535,11531,2923
54904,2002,3535,11531,1125
54904,2003,3535,11531,3722
54904,2004,3535,11531,5505
54904,2005,3535,11531,3689
54904,2006,3535,11531,4193
54904,2007,3535,11531,3930
54904,2008,3535,11531,3765
54904,2009,3535,11531,3898
54904,2010,3535,11531,5125
54904,2011,3535,11531,1834
54904,2012,3535,11531,1701
54904,2013,3535,11531,2923
54904,2014,3535,11531,2608
54904,2015,3535,11531,3786
54904,2016,3535,11531,4876
54905,1994,3536,11555,5597
54905,1995,3536,11555,3921
54905,1996,3536,11555,3616
54905,1997,3536,11555,1736
54905,1998,3536,11555,5492
54905,1999,3536,11555,2820
54905,2000,3536,11555,3670
54905,2001,3536,11555,3004
54905,2002,3536,11555,1373
54905,2003,3536,11555,4350
54905,2004,3536,11555,8064
54905,2005,3536,11555,3130
54905,2006,3536,11555,5011
54905,2007,3536,11555,4516
54905,2008,3536,11555,4140
54905,2009,3536,11555,4634
54905,2010,3535,11556,5008
54905,2011,3535,11556,2669
54905,2012,3535,11556,2038
54905,2013,3535,11556,3643
54905,2014,3535,11556,2868
54905,2015,3535,11556,3768
54905,2016,3535,11556,4891
54906,1994,3515,11526,3863
54906,1995,3515,11526,5663
54906,1996,3515,11526,2584
54906,1997,3515,11526,1860
54906,1998,3515,11526,3600
54906,1999,3515,11526,1604
54906,2000,3515,11526,4363
54906,2001,3515,11526,3131
54906,2002,3515,11526,1471
54906,2003,3515,11526,4544
54906,2004,3515,11526,6451
54906,2005,3515,11526,4347
54906,2006,3515,11526,4676
54906,2007,3515,11526,5668
54906,2008,3515,11526,3784
54906,2009,3515,11526,4213
54906,2010,3515,11525,4493
54906,2011,3515,11525,2225
54906,2012,3515,11525,2157
54906,2013,3515,11525,2859
54906,2014,3515,11525,3369
54906,2015,3515,11525,3263
54906,2016,3515,11525,4921
54907,1994,3459,11639,5232
54907,1995,3459,11639,4428
54907,1996,3459,11639,2560
54907,1997,3459,11639,2414
54907,1998,3459,11639,5486
54907,1999,3459,11639,1419
54907,2000,3459,11639,3775
54907,2001,3459,11639,3574
54907,2002,3459,11639,2996
54907,2003,3459,11639,7828
54907,2004,3459,11639,5769
54907,2005,3459,11639,6367
54907,2006,3459,11639,6431
54907,2007,3459,11639,5838
54907,2008,3459,11639,4766
54907,2009,3459,11639,4431
54907,2010,3459,11639,4840
54907,2011,3459,11639,5391
54907,2012,3459,11639,4012
54907,2013,3459,11639,4998
54907,2014,3459,11639,2059
54907,2015,3459,11639,4854
54907,2016,3459,11639,5602
54908,1994,3517,11505,5068
54908,1995,3517,11505,3958
54908,1996,3517,11505,1793
54908,1997,3517,11505,512
54908,1998,3517,11505,3631
54908,1999,3517,11505,2433
54908,2000,3517,11505,5114
54908,2001,3517,11505,2503
54908,2002,3517,11505,1359
54908,2003,3517,11505,4994
54908,2004,3517,11505,5461
54908,2005,3517,11505,4268
54908,2006,3517,11505,4831
54908,2007,3517,11505,5128
54908,2008,3516,11506,2813
54908,2009,3516,11506,3484
54908,2010,3516,11506,4414
54908,2011,3516,11506,2158
54908,2012,3516,11506,1409
54908,2013,3516,11506,2239
54908,2014,3516,11506,1878
54908,2015,3516,11506,3033
54908,2016,3516,11506,3859
54909,1995,3506,11533,7211
54909,1996,3506,11533,3585
54909,1997,3506,11533,1223
54909,1998,3506,11533,3857
54909,1999,3506,11533,1286
54909,2000,3506,11533,3812
54909,2001,3506,11533,3227
54909,2002,3506,11533,1334
54909,2003,3506,11533,7130
54909,2004,3506,11533,6689
54909,2005,3506,11533,5012
54909,2006,3506,11533,4187
54909,2007,3506,11533,6170
54909,2008,3506,11533,4039
54909,2009,3506,11533,3844
54909,2010,3505,11533,4511
54909,2011,3505,11531,2365
54909,2012,3505,11531,3742
54909,2013,3505,11531,2671
54909,2014,3505,11531,2224
54909,2015,3505,11531,3418
54909,2016,3505,11531,4804
54910,1994,3548,11605,4260
54910,1995,3548,11605,4226
54910,1996,3548,11605,3870
54910,1997,3548,11605,1916
54910,1998,3548,11605,6656
54910,1999,3548,11605,2549
54910,2000,3548,11605,3982
54910,2001,3548,11605,2365
54910,2002,3548,11605,1213
54910,2003,3548,11605,3170
54910,2004,3548,11605,6775
54910,2005,3548,11605,2272
54910,2006,3548,11605,4119
54910,2007,3548,11605,4879
54910,2008,3548,11605,3569
54910,2009,3548,11605,4521
54910,2010,3549,11603,4274
54910,2011,3549,11603,2351
54910,2012,3549,11603,1572
54910,2013,3549,11603,3289
54910,2014,3549,11603,1803
54910,2015,3549,11603,3302
54910,2016,3549,11603,3968
54911,1994,3556,11627,6160
54911,1995,3556,11627,5646
54911,1996,3556,11627,5278
54911,1997,3556,11627,2182
54911,1998,3556,11627,4474
54911,1999,3556,11627,2217
54911,2000,3556,11627,3919
54911,2001,3556,11627,4070
54911,2002,3556,11627,954
54911,2003,3556,11627,3609
54911,2004,3556,11627,8472
54911,2005,3556,11627,2304
54911,2006,3556,11627,4357
54911,2007,3556,11627,4318
54911,2008,3556,11627,3425
54911,2009,3556,11627,4229
54911,2010,3556,11627,3620
54911,2011,3556,11627,2321
54911,2012,3556,11624,2057
54911,2013,3556,11624,3419
54911,2014,3556,11624,2397
54911,2015,3556,11624,2807
54911,2016,3556,11624,4348
54912,1994,3543,11629,3768
54912,1995,3543,11629,4542
54912,1996,3543,11629,3743
54912,1997,3543,11629,1879
54912,1998,3543,11629,5887
54912,1999,3543,11629,2264
54912,2000,3543,11629,3788
54912,2001,3543,11629,4786
54912,2002,3543,11629,843
54912,2003,3543,11629,3943
54912,2004,3543,11629,8702
54912,2005,3543,11629,2112
54912,2006,3543,11629,4562
54912,2007,3543,11629,4539
54912,2008,3543,11629,4185
54912,2009,3543,11629,4532
54912,2010,3542,11629,4313
54912,2011,3546,11630,2139
54912,2012,3546,11630,2460
54912,2013,3546,11630,2932
54912,2014,3546,11630,2391
54912,2015,3546,11630,2962
54912,2016,3546,11630,5714
54913,1994,3545,11648,3961
54913,1995,3545,11649,6183
54913,1996,3545,11649,3937
54913,1997,3545,11649,1944
54913,1998,3545,11649,4733
54913,1999,3545,11649,2563
54913,2000,3545,11649,3340
54913,2001,3545,11649,4357
54913,2002,3545,11649,922
54913,2003,3545,11649,5019
54913,2004,3545,11649,5883
54913,2005,3545,11649,3626
54913,2006,3545,11649,6682
54913,2007,3545,11649,5853
54913,2008,3545,11649,3962
54913,2009,3545,11649,4187
54913,2010,3545,11649,3611
54913,2011,3545,11649,2544
54913,2012,3545,11649,3963
54913,2013,3545,11649,3422
54913,2014,3545,11649,2793
54913,2015,3545,11649,2894
54913,2016,3545,11649,4121
54914,1994,3525,11606,4705
54914,1995,3525,11606,5228
54914,1996,3525,11606,3964
54914,1997,3525,11606,2209
54914,1998,3525,11606,4057
54914,1999,3525,11606,2160
54914,2000,3525,11606,3251
54914,2001,3525,11606,3846
54914,2002,3525,11606,1373
54914,2003,3525,11606,6110
54914,2004,3525,11606,7055
54914,2005,3525,11606,3572
54914,2006,3525,11606,5817
54914,2007,3525,11606,5452
54914,2008,3525,11606,4691
54914,2009,3525,11606,3701
54914,2010,3525,11605,5402
54914,2011,3525,11605,2351
54914,2012,3525,11605,2043
54914,2013,3525,11605,2610
54914,2014,3525,11605,2293
54914,2015,3525,11605,3128
54914,2016,3525,11605,3802
54915,1994,3526,11635,3551
54915,1995,3526,11635,5159
54915,1996,3526,11635,2426
54915,1997,3526,11635,1627
54915,1998,3526,11635,5787
54915,1999,3526,11635,2237
54915,2000,3526,11635,6649
54915,2001,3527,11636,3549
54915,2002,3527,11636,940
54915,2003,3527,11636,5607
54915,2004,3527,11636,6508
54915,2005,3527,11636,3200
54915,2006,3527,11636,5701
54915,2007,3527,11636,5487
54915,2008,3527,11636,6043
54915,2009,3527,11636,5822
54915,2010,3526,11636,5551
54915,2011,3526,11636,3229
54915,2012,3526,11636,2666
54915,2013,3526,11636,3247
54915,2014,3526,11636,2121
54915,2015,3526,11636,3125
54915,2016,3526,11636,5737
54916,1994,3534,11651,3592
54916,1995,3534,11651,5865
54916,1996,3534,11651,3257
54916,1997,3534,11651,1826
54916,1998,3534,11651,6005
54916,1999,3534,11651,2809
54916,2000,3534,11651,3143
54916,2001,3534,11651,4645
54916,2002,3534,11651,1175
54916,2003,3534,11651,6505
54916,2004,3534,11651,5671
54916,2005,3534,11651,3775
54916,2006,3534,11651,5882
54916,2007,3534,11651,5906
54916,2008,3534,11651,5918
54916,2009,3534,11651,5224
54916,2010,3534,11651,5853
54916,2011,3534,11651,3619
54916,2012,3534,11651,3263
54916,2013,3534,11651,3277
54916,2014,3534,11651,2822
54916,2015,3534,11651,3461
54916,2016,3534,11651,5118
54917,1994,3506,11618,4273
54917,1995,3506,11618,3605
54917,1996,3506,11618,4101
54917,1997,3506,11618,1801
54917,1998,3507,11619,4995
54917,1999,3507,11619,1955
54917,2000,3507,11619,3260
54917,2001,3507,11619,3361
54917,2002,3507,11619,2024
54917,2003,3507,11619,6032
54917,2004,3507,11619,7348
54917,2005,3507,11619,5052
54917,2006,3507,11619,5110
54917,2007,3507,11619,5349
54917,2008,3507,11619,4758
54917,2009,3507,11619,3844
54917,2010,3506,11619,4786
54917,2011,3506,11619,3804
54917,2012,3506,11619,3059
54917,2013,3506,11619,2612
54917,2014,3506,11619,2095
54917,2015,3508,11620,3771
54917,2016,3508,11620,4390
54918,1994,3536,11659,4173
54918,1995,3536,11659,7645
54918,1996,3536,11659,4219
54918,1997,3536,11659,1620
54918,1998,3536,11659,5811
54918,1999,3536,11659,3160
54918,2000,3536,11659,3893
54918,2001,3536,11659,5005
54918,2002,3536,11659,2122
54918,2003,3536,11659,5936
54918,2004,3536,11659,6075
54918,2005,3536,11659,3901
54918,2006,3536,11659,6552
54918,2007,3536,11659,6992
54918,2008,3536,11659,5391
54918,2009,3536,11659,6050
54918,2010,3536,11658,5303
54918,2011,3536,11658,3594
54918,2012,3536,11658,3229
54918,2013,3536,11658,4527
54918,2014,3536,11658,2526
54918,2015,3536,11658,2456
54918,2016,3536,11658,4451
54919,1994,3525,11700,4487
54919,1995,3525,11700,6515
54919,1996,3525,11700,3611
54919,1997,3525,11700,1670
54919,1998,3525,11700,5634
54919,1999,3525,11700,3522
54919,2000,3525,11700,3746
54919,2001,3525,11700,6357
54919,2002,3525,11700,1998
54919,2003,3525,11700,6636
54919,2004,3525,11700,6110
54919,2005,3525,11700,4012
54919,2006,3525,11659,5523
54919,2007,3525,11659,6211
54919,2008,3525,11659,4738
54919,2009,3525,11659,6474
54919,2010,3525,11659,7020
54919,2011,3525,11659,3667
54919,2012,3523,11659,3816
54919,2013,3523,11659,4112
54919,2014,3523,11659,4075
54919,2015,3523,11659,2702
54919,2016,3523,11659,6012
54920,1994,3539,11716,5103
54920,1995,3539,11716,7446
54920,1996,3539,11716,5195
54920,1997,3539,11716,3156
54920,1998,3539,11716,7174
54920,1999,3539,11716,2575
54920,2000,3539,11718,3528
54920,2001,3539,11718,5780
54920,2002,3539,11718,2025
54920,2003,3539,11718,6239
54920,2004,3539,11718,6347
54920,2005,3539,11718,5220
54920,2006,3539,11718,5567
54920,2007,3539,11718,7565
54920,2008,3539,11718,5317
54920,2009,3539,11718,5794
54920,2010,3539,11717,5157
54920,2011,3539,11717,3949
54920,2012,3539,11717,4506
54920,2013,3539,11717,4849
54920,2014,3539,11717,3192
54920,2015,3539,11717,3350
54920,2016,3539,11717,6447
54921,1994,3528,11626,5213
54921,1995,3528,11626,5501
54921,1996,3528,11626,3631
54921,1997,3528,11626,1665
54921,1998,3528,11626,5466
54921,1999,3528,11626,1884
54921,2000,3528,11626,5519
54921,2001,3528,11626,4521
54921,2002,3528,11626,1434
54921,2003,3528,11626,5798
54921,2004,3528,11626,6402
54921,2005,3528,11626,3676
54921,2006,3528,11626,5846
54921,2007,3528,11626,5399
54921,2008,3528,11626,5219
54921,2009,3528,11626,4437
54921,2010,3525,11620,6612
54921,2011,3525,11620,2210
54921,2012,3525,11620,4044
54921,2013,3525,11620,4125
54921,2014,3525,11620,2467
54921,2015,3525,11620,2256
54921,2016,3525,11620,4141
54922,1994,3554,11744,5070
54922,1995,3554,11744,6622
54922,1996,3554,11744,5117
54922,1997,3554,11744,3869
54922,1998,3554,11744,8521
54922,1999,3554,11744,3086
54922,2000,3554,11744,2850
54922,2001,3554,11744,7721
54922,2002,3554,11744,1267
54922,2003,3554,11744,4954
54922,2004,3554,11744,4894
54922,2005,3553,11747,5415
54922,2006,3553,11747,3778
54922,2007,3553,11747,7567
54922,2008,3553,11747,4723
54922,2009,3553,11747,6601
54922,2010,3553,11747,5164
54922,2011,3553,11747,7092
54922,2012,3553,11747,4493
54922,2013,3553,11747,4230
54922,2014,3553,11747,2746
54922,2015,3553,11747,3865
54922,2016,3552,11745,4934
54923,1994,3543,11755,6988
54923,1995,3543,11755,7186
54923,1996,3543,11755,4332
54923,1997,3543,11755,3542
54923,1998,3543,11755,6837
54923,1999,3543,11755,2005
54923,2000,3543,11755,4672
54923,2001,3543,11755,5856
54923,2002,3543,11755,1987
54923,2003,3543,11755,6705
54923,2004,3543,11755,6433
54923,2005,3543,11755,6039
54923,2006,3543,11755,3707
54923,2007,3543,11755,6468
54923,2008,3543,11755,5592
54923,2009,3543,11755,5208
54923,2010,3543,11756,5307
54923,2011,3543,11756,5791
54923,2012,3543,11756,5368
54923,2013,3543,11756,6015
54923,2014,3543,11756,2767
54923,2015,3543,11756,3522
54923,2016,3543,11756,4904
54925,1994,3530,11737,5868
54925,1995,3530,11737,5721
54925,1996,3530,11737,3970
54925,1997,3530,11737,4087
54925,1998,3530,11737,6186
54925,1999,3530,11737,2627
54925,2000,3530,11737,4726
54925,2001,3530,11737,5363
54925,2002,3530,11737,1658
54925,2003,3530,11737,7401
54925,2004,3530,11737,5813
54925,2005,3530,11737,5765
54925,2006,3530,11737,4164
54925,2007,3530,11737,5836
54925,2008,3530,11737,5162
54925,2009,3530,11737,6918
54925,2010,3531,11738,4828
54925,2011,3531,11738,4308
54925,2012,3531,11738,4282
54925,2013,3531,11738,4941
54925,2014,3531,11738,4130
54925,2015,3531,11738,3903
54925,2016,3530,11741,5347
54927,1994,3507,11708,4246
54927,1995,3507,11708,5059
54927,1996,3507,11708,1995
54927,1997,3507,11708,2185
54927,1998,3507,11708,5068
54927,1999,3507,11708,3892
54927,2000,3507,11708,4017
54927,2001,3507,11708,4798
54927,2002,3507,11708,1507
54927,2003,3507,11708,6787
54927,2004,3507,11708,5583
54927,2005,3507,11708,6425
54927,2006,3507,11708,6499
54927,2007,3506,11711,7277
54927,2008,3506,11711,5475
54927,2009,3506,11711,5001
54927,2010,3506,11712,4755
54927,2011,3506,11712,2989
54927,2012,3506,11712,4502
54927,2013,3506,11712,5822
54927,2014,3506,11712,2816
54927,2015,3506,11712,2516
54927,2016,3506,11712,6032
54929,1994,3515,11757,6597
54929,1995,3515,11757,5979
54929,1996,3515,11757,4998
54929,1997,3515,11757,4916
54929,1998,3515,11757,5872
54929,1999,3515,11757,3069
54929,2000,3515,11757,4698
54929,2001,3515,11757,6493
54929,2002,3515,11757,1590
54929,2003,3515,11757,7355
54929,2004,3515,11757,6213
54929,2005,3515,11757,5714
54929,2006,3515,11757,5662
54929,2007,3515,11757,6071
54929,2008,3515,11757,6441
54929,2009,3515,11757,7519
54929,2010,3516,11758,4431
54929,2011,3516,11758,3884
54929,2012,3516,11758,6636
54929,2013,3516,11758,4573
54929,2014,3516,11758,2139
54929,2015,3516,11758,3998
54929,2016,3516,11758,4110
54932,1994,3548,11840,6145
54932,1995,3548,11840,6038
54932,1996,3548,11840,3723
54932,1997,3548,11840,5714
54932,1998,3548,11840,5064
54932,1999,3548,11840,2521
54932,2000,3548,11840,4754
54932,2001,3548,11840,4896
54932,2002,3548,11840,1621
54932,2003,3548,11840,6078
54932,2004,3547,11841,6202
54932,2005,3547,11841,4223
54932,2006,3547,11841,4371
54932,2007,3547,11841,4858
54932,2008,3547,11841,6278
54932,2009,3547,11841,5639
54932,2010,3546,11839,4337
54932,2011,3546,11839,5164
54932,2012,3546,11839,5629
54932,2013,3546,11839,5237
54932,2014,3546,11839,2109
54932,2015,3546,11839,3011
54932,2016,3546,11839,5376
54935,1994,3532,11828,6962
54935,1995,3532,11828,5419
54935,1996,3532,11828,4555
54935,1997,3532,11828,4909
54935,1998,3532,11828,6541
54935,1999,3532,11828,2042
54935,2000,3532,11828,5304
54935,2001,3532,11828,5329
54935,2002,3532,11828,1946
54935,2003,3532,11828,7483
54935,2004,3532,11828,5781
54935,2005,3532,11828,5568
54935,2006,3532,11828,4072
54935,2007,3532,11828,7184
54935,2008,3532,11828,6844
54935,2009,3532,11828,5454
54935,2010,3532,11826,3910
54935,2011,3532,11826,4288
54935,2012,3532,11826,6349
54935,2013,3532,11826,4532
54935,2014,3532,11826,1993
54935,2015,3532,11826,2889
54935,2016,3532,11826,4581
54936,1994,3535,11850,8638
54936,1995,3535,11850,5387
54936,1996,3535,11850,5108
54936,1997,3535,11850,3730
54936,1998,3535,11850,7744
54936,1999,3535,11850,3079
54936,2000,3535,11850,5284
54936,2001,3535,11850,6125
54936,2002,3535,11850,2261
54936,2003,3535,11850,7927
54936,2004,3535,11850,5149
54936,2005,3535,11850,4272
54936,2006,3535,11850,4324
54936,2007,3535,11850,6718
54936,2008,3535,11850,5999
54936,2009,3535,11850,5071
54936,2010,3534,11850,5200
54936,2011,3534,11850,5552
54936,2012,3534,11850,6450
54936,2013,3534,11850,4719
54936,2014,3534,11850,1929
54936,2015,3534,11850,4133
54936,2016,3534,11850,3642
54938,1994,3503,11821,6982
54938,1995,3503,11821,7077
54938,1996,3503,11821,4377
54938,1997,3503,11821,3623
54938,1998,3503,11821,423
54938,1998,3503,11824,6180
54938,1999,3503,11824,3183
54938,2000,3503,11824,6175
54938,2001,3503,11824,5459
54938,2002,3503,11824,2864
54938,2003,3503,11824,5980
54938,2004,3503,11824,6621
54938,2005,3503,11824,6361
54938,2006,3503,11824,5750
54938,2007,3503,11824,7070
54938,2008,3503,11824,7945
54938,2009,3503,11824,3333
54938,2010,3503,11824,5050
54938,2011,3503,11824,5494
54938,2012,3503,11824,6485
54938,2013,3503,11824,4955
54938,2014,3503,11824,3401
54938,2015,3503,11824,4161
54938,2016,3503,11824,4895
54939,1994,3515,11850,6260
54939,1995,3515,11850,7120
54939,1996,3515,11850,4291
54939,1997,3515,11850,4134
54939,1998,3515,11850,5395
54939,1999,3515,11850,2696
54939,2000,3515,11850,6915
54939,2001,3515,11850,5298
54939,2002,3515,11850,2096
54939,2003,3515,11850,6729
54939,2004,3515,11850,5328
54939,2005,3515,11850,6620
54939,2006,3515,11850,4320
54939,2007,3515,11850,6543
54939,2008,3515,11850,8144
54939,2009,3515,11850,4926
54939,2010,3510,11849,5162
54939,2011,3510,11849,3468
54939,2012,3510,11849,5059
54939,2013,3510,11849,3975
54939,2014,3510,11849,2457
54939,2015,3510,11849,3641
54939,2016,3510,11849,5247
54940,1994,3545,11912,6074
54940,1995,3545,11912,4637
54940,1996,3545,11912,4638
54940,1997,3545,11912,5170
54940,1998,3545,11912,5735
54940,1999,3545,11912,3910
54940,2000,3545,11912,4232
54940,2001,3545,11912,5720
54940,2002,3545,11912,2786
54940,2003,3545,11912,5308
54940,2004,3545,11912,5756
54940,2005,3545,11912,3442
54940,2006,3545,11912,4121
54940,2007,3545,11912,5069
54940,2008,3545,11912,6627
54940,2009,3545,11912,4198
54940,2010,3545,11912,3995
54940,2011,3545,11912,6243
54940,2012,3545,11912,4805
54940,2013,3545,11912,5597
54940,2014,3545,11912,2184
54940,2015,3545,11912,4410
54940,2016,3545,11912,4714
54943,1994,3553,12000,2906
54943,1995,3553,12000,3520
54943,1996,3553,12000,5220
54943,1997,3553,12000,3079
54943,1998,3553,12000,5261
54943,1999,3553,12000,5491
54943,2000,3553,12000,6884
54943,2001,3553,12000,5464
54943,2002,3553,12000,2508
54943,2003,3553,12000,4564
54943,2004,3553,12000,4538
54943,2005,3553,12000,4413
54943,2006,3553,12000,4038
54943,2007,3553,12000,9039
54943,2008,3553,12000,5684
54943,2009,3553,12000,3130
54943,2010,3553,12000,4004
54943,2011,3553,12000,4388
54943,2012,3553,12000,4480
54943,2013,3553,12000,2817
54943,2014,3553,12000,3273
54943,2015,3553,12000,1648
54943,2016,3553,12000,1916
54945,1994,3523,11932,3398
54945,1995,3523,11932,4787
54945,1996,3523,11932,3958
54945,1997,3523,11932,2367
54945,1998,3523,11932,4864
54945,1999,3526,11932,2803
54945,2000,3526,11932,6459
54945,2001,3526,11932,6578
54945,2002,3526,11932,2802
54945,2003,3526,11932,6357
54945,2004,3526,11932,3680
54945,2005,3526,11932,5323
54945,2006,3526,11932,3429
54945,2007,3526,11932,7049
54945,2008,3526,11932,8161
54945,2009,3526,11932,4489
54945,2010,3526,11932,3291
54945,2011,3526,11932,4482
54945,2012,3526,11932,4609
54945,2013,3526,11932,3186
54945,2014,3526,11932,3303
54945,2015,3528,11933,1995
54945,2016,3528,11933,3137
55228,1994,3230,8005,676
55228,1995,3230,8005,782
55228,1996,3230,8005,177
55228,1997,3230,8005,248
55228,1998,3230,8005,254
55228,1999,3230,8005,1050
55228,2000,3230,8005,1009
55228,2001,3230,8005,414
55228,2002,3230,8005,822
55228,2003,3230,8005,320
55228,2004,3230,8005,301
55228,2005,3230,8005,219
55228,2006,3230,8005,777
55228,2007,3230,8005,155
55228,2008,3230,8005,444
55228,2009,3230,8005,62
55228,2010,3230,8005,788
55228,2011,3230,8005,471
55228,2012,3230,8005,403
55228,2013,3230,8005,905
55228,2014,3230,8005,353
55228,2015,3230,8005,1287
55228,2016,3230,8005,586
55248,1994,3209,8425,1252
55248,1995,3209,8425,1160
55248,1996,3209,8425,1614
55248,1997,3209,8425,1293
55248,1998,3209,8425,987
55248,1999,3209,8425,1063
55248,2000,3209,8425,1579
55248,2001,3209,8425,1644
55248,2002,3209,8425,1759
55248,2003,3209,8425,1697
55248,2004,3209,8425,1780
55248,2005,3209,8425,1151
55248,2006,3209,8425,1796
55248,2007,3209,8425,1395
55248,2008,3209,8425,2079
55248,2009,3209,8425,952
55248,2010,3209,8425,1945
55248,2011,3209,8425,1582
55248,2012,3209,8425,1482
55248,2013,3209,8425,1885
55248,2014,3209,8425,1271
55248,2015,3209,8425,1598
55248,2016,3209,8425,2478
55279,1994,3123,9001,1168
55279,1995,3123,9001,2012
55279,1996,3123,9001,1995
55279,1997,3123,9001,1946
55279,1998,3123,9001,2277
55279,1999,3123,9001,2311
55279,2000,3123,9001,1920
55279,2001,3123,9001,1872
55279,2002,3123,9001,2087
55279,2003,3123,9001,3082
55279,2004,3123,9001,3044
55279,2005,3123,9001,3287
55279,2006,3123,9001,1406
55279,2007,3123,9001,2449
55279,2008,3123,9001,3083
55279,2009,3123,9001,1950
55279,2010,3123,9001,2349
55279,2011,3123,9001,2086
55279,2011,3123,9101,1210
55279,2012,3123,9001,2394
55279,2013,3123,9001,1890
55279,2014,3123,9001,2352
55279,2015,3123,9001,1130
55279,2016,3123,9001,3434
55294,1994,3221,9106,1993
55294,1995,3221,9106,3153
55294,1996,3221,9106,2309
55294,1997,3221,9106,2230
55294,1998,3221,9106,3392
55294,1999,3221,9106,2763
55294,2000,3221,9106,3584
55294,2001,3221,9106,3796
55294,2002,3221,9106,2956
55294,2003,3221,9106,4495
55294,2004,3221,9106,3106
55294,2005,3221,9106,3779
55294,2006,3221,9106,2261
55294,2007,3221,9106,4193
55294,2008,3221,9106,3890
55294,2009,3221,9106,3393
55294,2010,3221,9106,2841
55294,2011,3221,9106,3645
55294,2012,3221,9106,3043
55294,2013,3221,9106,3101
55294,2014,3221,9106,3284
55294,2015,3221,9106,2296
55294,2016,3221,9106,2393
55299,1994,3129,9204,1690
55299,1995,3129,9204,3217
55299,1996,3129,9204,2030
55299,1997,3129,9204,2476
55299,1998,3129,9204,3921
55299,1999,3129,9204,2564
55299,2000,3129,9204,3259
55299,2001,3129,9204,3323
55299,2002,3129,9204,3334
55299,2003,3129,9204,3685
55299,2004,3129,9204,3511
55299,2005,3129,9204,2799
55299,2006,3129,9204,2233
55299,2007,3129,9204,3033
55299,2008,3129,9204,3818
55299,2009,3129,9204,2129
55299,2010,3129,9204,2236
55299,2011,3129,9204,3438
55299,2012,3129,9204,2477
55299,2013,3129,9204,2602
55299,2014,3129,9204,4107
55299,2015,3129,9204,2143
55299,2016,3129,9204,3613
55437,1994,3017,8115,953
55437,1995,3017,8115,403
55437,1996,3017,8115,488
55437,1997,3017,8115,460
55437,1998,3017,8115,116
55437,1999,3017,8115,589
55437,2000,3017,8115,1325
55437,2001,3017,8115,370
55437,2002,3017,8115,672
55437,2003,3017,8115,99
55437,2004,3017,8115,431
55437,2005,3017,8115,364
55437,2006,3017,8115,846
55437,2007,3017,8115,218
55437,2008,3017,8115,318
55437,2009,3017,8115,353
55437,2010,3017,8115,867
55437,2011,3017,8115,397
55437,2012,3017,8115,867
55437,2013,3017,8115,1594
55437,2014,3017,8115,263
55437,2015,3017,8115,584
55437,2016,3017,8115,681
55472,1994,3057,8838,1345
55472,1995,3057,8838,2260
55472,1996,3057,8838,2331
55472,1997,3057,8838,1827
55472,1998,3057,8838,2363
55472,1999,3057,8838,2839
55472,2000,3057,8838,2435
55472,2001,3057,8838,3477
55472,2002,3057,8838,2256
55472,2003,3057,8838,2921
55472,2004,3057,8838,2886
55472,2005,3057,8838,2586
55472,2006,3057,8838,2077
55472,2007,3057,8838,3416
55472,2008,3057,8838,3816
55472,2009,3057,8838,3220
55472,2010,3057,8838,1631
55472,2011,3057,8838,3165
55472,2012,3057,8838,2589
55472,2013,3057,8838,2582
55472,2014,3057,8838,2295
55472,2015,3057,8838,1435
55472,2016,3057,8838,3375
55493,1994,3029,9106,2278
55493,1995,3029,9106,3650
55493,1996,3029,9106,2789
55493,1997,3029,9106,2564
55493,1998,3029,9106,4534
55493,1999,3029,9106,4077
55493,2000,3029,9106,3213
55493,2001,3029,9106,4061
55493,2002,3029,9106,4048
55493,2003,3029,9106,3772
55493,2004,3029,9106,4455
55493,2005,3029,9106,3388
55493,2006,3029,9106,1762
55493,2007,3029,9106,3302
55493,2008,3029,9106,4588
55493,2009,3029,9106,2456
55493,2010,3029,9106,2874
55493,2011,3029,9106,3438
55493,2012,3029,9106,2774
55493,2013,3029,9106,2860
55493,2014,3029,9106,3537
55493,2015,3029,9106,2583
55493,2016,3029,9106,2776
55569,1994,2905,8736,1919
55569,1995,2905,8736,2728
55569,1996,2905,8736,3410
55569,1997,2905,8736,2323
55569,1998,2905,8736,4311
55569,1999,2905,8736,3871
55569,2000,2905,8736,4828
55569,2001,2905,8736,2279
55569,2002,2905,8736,2880
55569,2003,2905,8736,2715
55569,2004,2905,8736,3226
55569,2005,2905,8736,2443
55569,2006,2905,8736,1482
55569,2007,2905,8736,3194
55569,2008,2905,8736,4197
55569,2009,2905,8736,1464
55569,2010,2905,8736,2791
55569,2011,2905,8736,2782
55569,2012,2905,8736,2727
55569,2013,2905,8736,3006
55569,2014,2905,8736,3337
55569,2015,2905,8736,1301
55569,2016,2905,8736,3519
55572,1994,2941,8906,1914
55572,1995,2941,8906,3857
55572,1996,2941,8906,3472
55572,1997,2941,8906,2444
55572,1998,2941,8906,4592
55572,1999,2941,8906,5244
55572,2000,2941,8906,5545
55572,2001,2941,8906,4558
55572,2002,2941,8906,2245
55572,2003,2941,8906,4227
55572,2004,2941,8906,5671
55572,2005,2941,8906,3296
55572,2006,2941,8906,3084
55572,2007,2941,8906,3465
55572,2008,2941,8906,5319
55572,2009,2941,8906,3042
55572,2010,2941,8906,2781
55572,2011,2941,8906,3437
55572,2012,2941,8906,3739
